RetainedTxp	DuplicateTxp
ENST00000381222.8|ENSG00000214717.11|OTTHUMG00000021069.8|OTTHUMT00000055619.3|ZBED1-202|ZBED1|4507|protein_coding|	ENST00000381222.8_PAR_Y|ENSG00000214717.11_PAR_Y|OTTHUMG00000021069.8|OTTHUMT00000055619.3|ZBED1-202|ZBED1|4507|protein_coding|
ENST00000414513.7|ENSG00000223773.7|OTTHUMG00000021071.4|OTTHUMT00000055622.2|CD99P1-201|CD99P1|3071|retained_intron|	ENST00000414513.7_PAR_Y|ENSG00000223773.7_PAR_Y|OTTHUMG00000021071.4|OTTHUMT00000055622.2|CD99P1-201|CD99P1|3071|retained_intron|
ENST00000417910.5|ENSG00000236951.5|OTTHUMG00000043574.1|OTTHUMT00000101913.1|AC007359.1-201|AC007359.1|745|lincRNA|	ENST00000439653.1|ENSG00000235059.5|OTTHUMG00000043582.3|OTTHUMT00000102216.1|AC008175.1-202|AC008175.1|745|lincRNA|
ENST00000444494.1|ENSG00000227915.1|OTTHUMG00000044996.1|OTTHUMT00000104547.1|ELOCP16-201|ELOCP16|332|unprocessed_pseudogene|	ENST00000436690.1|ENSG00000227867.1|OTTHUMG00000045271.1|OTTHUMT00000105026.1|ELOCP11-201|ELOCP11|332|processed_pseudogene|
ENST00000579075.1|ENSG00000266525.1|-|-|MIR4650-1-201|MIR4650-1|76|miRNA|	ENST00000581927.1|ENSG00000264494.1|-|-|MIR4650-2-201|MIR4650-2|76|miRNA|
ENST00000307393.2|ENSG00000172468.13|OTTHUMG00000041980.2|OTTHUMT00000100036.1|HSFY1-201|HSFY1|1444|protein_coding|	ENST00000304790.3|ENSG00000169953.11|OTTHUMG00000041947.2|OTTHUMT00000100000.1|HSFY2-201|HSFY2|1444|protein_coding|
ENST00000558152.2|ENSG00000242076.2|OTTHUMG00000151682.2|-|IGKV1-33-202|IGKV1-33|324|protein_coding|	ENST00000611734.1|ENSG00000239975.2|OTTHUMG00000151602.2|-|IGKV1D-33-202|IGKV1D-33|324|protein_coding|
ENST00000317900.7|ENSG00000164871.17|OTTHUMG00000129219.4|OTTHUMT00000251391.1|SPAG11B-202|SPAG11B|806|protein_coding|	ENST00000400125.6|ENSG00000178287.17|OTTHUMG00000162440.2|OTTHUMT00000383797.1|SPAG11A-204|SPAG11A|806|protein_coding|
ENST00000355432.8|ENSG00000198223.16|OTTHUMG00000012533.8|OTTHUMT00000035016.1|CSF2RA-201|CSF2RA|1628|protein_coding|	ENST00000355432.8_PAR_Y|ENSG00000198223.16_PAR_Y|OTTHUMG00000012533.8|OTTHUMT00000035016.1|CSF2RA-201|CSF2RA|1628|protein_coding|
ENST00000582617.1|ENSG00000264793.1|-|-|MIR4771-1-201|MIR4771-1|74|miRNA|	ENST00000577758.1|ENSG00000266063.1|-|-|MIR4771-2-201|MIR4771-2|74|miRNA|
ENST00000611438.1|ENSG00000278085.4|OTTHUMG00000188605.1|-|CT45A8-201|CT45A8|770|protein_coding|	ENST00000604569.1|ENSG00000270946.5|OTTHUMG00000188606.2|-|CT45A9-201|CT45A9|770|protein_coding|
ENST00000610482.1|ENSG00000275664.1|-|-|pRNA.6-201|pRNA|90|misc_RNA|	ENST00000618423.1|ENSG00000277671.1|-|-|pRNA.11-201|pRNA|90|misc_RNA|
ENST00000610482.1|ENSG00000275664.1|-|-|pRNA.6-201|pRNA|90|misc_RNA|	ENST00000612139.1|ENSG00000274868.1|-|-|pRNA.5-201|pRNA|90|misc_RNA|
ENST00000610482.1|ENSG00000275664.1|-|-|pRNA.6-201|pRNA|90|misc_RNA|	ENST00000619112.1|ENSG00000278775.1|-|-|pRNA.13-201|pRNA|90|misc_RNA|
ENST00000306853.1|ENSG00000244231.1|OTTHUMG00000045073.1|OTTHUMT00000104732.1|CSPG4P2Y-201|CSPG4P2Y|795|processed_transcript|	ENST00000306641.1|ENSG00000240450.1|OTTHUMG00000045282.1|OTTHUMT00000105037.1|CSPG4P1Y-201|CSPG4P1Y|795|processed_transcript|
ENST00000512880.5|ENSG00000134056.11|OTTHUMG00000162443.2|OTTHUMT00000368941.2|MRPS36-204|MRPS36|1200|protein_coding|	ENST00000602380.1|ENSG00000134056.11|OTTHUMG00000162443.2|OTTHUMT00000467476.1|MRPS36-205|MRPS36|1200|protein_coding|
ENST00000491876.5|ENSG00000244731.7|OTTHUMG00000031186.5|OTTHUMT00000076367.4|C4A-257|C4A|880|retained_intron|	ENST00000463249.5|ENSG00000224389.8|OTTHUMG00000031187.5|OTTHUMT00000076371.4|C4B-204|C4B|880|retained_intron|
ENST00000460206.6|ENSG00000182484.15|OTTHUMG00000022677.5|OTTHUMT00000058838.1|WASH6P-203|WASH6P|1826|processed_transcript|	ENST00000460206.6_PAR_Y|ENSG00000182484.15_PAR_Y|OTTHUMG00000022677.5|OTTHUMT00000058838.1|WASH6P-203|WASH6P|1826|processed_transcript|
ENST00000450591.1|ENSG00000212856.5|OTTHUMG00000040980.1|OTTHUMT00000098348.1|TTTY2B-201|TTTY2B|3168|lincRNA|	ENST00000417072.1|ENSG00000212855.5|OTTHUMG00000046230.1|OTTHUMT00000106565.1|TTTY2-201|TTTY2|3168|lincRNA|
ENST00000452468.1|ENSG00000215115.6|OTTHUMG00000022702.2|OTTHUMT00000058911.1|CXorf49-201|CXorf49|532|retained_intron|	ENST00000440412.1|ENSG00000215113.6|OTTHUMG00000021804.2|OTTHUMT00000057167.1|CXorf49B-201|CXorf49B|532|retained_intron|
ENST00000478256.6|ENSG00000198223.16|OTTHUMG00000012533.8|OTTHUMT00000035805.1|CSF2RA-212|CSF2RA|392|processed_transcript|	ENST00000478256.6_PAR_Y|ENSG00000198223.16_PAR_Y|OTTHUMG00000012533.8|OTTHUMT00000035805.1|CSF2RA-212|CSF2RA|392|processed_transcript|
ENST00000610788.1|ENSG00000277777.1|-|-|Y_RNA.812-201|Y_RNA|101|misc_RNA|	ENST00000616522.1|ENSG00000274790.1|-|-|Y_RNA.787-201|Y_RNA|101|misc_RNA|
ENST00000610788.1|ENSG00000277777.1|-|-|Y_RNA.812-201|Y_RNA|101|misc_RNA|	ENST00000617336.1|ENSG00000274046.1|-|-|Y_RNA.780-201|Y_RNA|101|misc_RNA|
ENST00000610788.1|ENSG00000277777.1|-|-|Y_RNA.812-201|Y_RNA|101|misc_RNA|	ENST00000613803.1|ENSG00000274484.1|-|-|Y_RNA.784-201|Y_RNA|101|misc_RNA|
ENST00000610788.1|ENSG00000277777.1|-|-|Y_RNA.812-201|Y_RNA|101|misc_RNA|	ENST00000619005.1|ENSG00000276546.1|-|-|Y_RNA.801-201|Y_RNA|101|misc_RNA|
ENST00000411290.2|ENSG00000238405.1|-|-|RNA5SP311-201|RNA5SP311|116|rRNA|	ENST00000410176.1|ENSG00000222108.1|-|-|RNA5SP317-201|RNA5SP317|116|rRNA|
ENST00000623225.1|ENSG00000278878.1|OTTHUMG00000189469.1|OTTHUMT00000479759.1|CU638689.1-201|CU638689.1|897|lincRNA|	ENST00000623347.1|ENSG00000279313.1|OTTHUMG00000189470.1|OTTHUMT00000479761.1|CU634019.4-201|CU634019.4|897|lincRNA|
ENST00000381192.8|ENSG00000002586.18|OTTHUMG00000021073.6|OTTHUMT00000055624.1|CD99-205|CD99|1245|protein_coding|	ENST00000381192.8_PAR_Y|ENSG00000002586.18_PAR_Y|OTTHUMG00000021073.6|OTTHUMT00000055624.1|CD99-205|CD99|1245|protein_coding|
ENST00000460060.5|ENSG00000244731.7|OTTHUMG00000031186.5|OTTHUMT00000268788.3|C4A-244|C4A|628|retained_intron|	ENST00000485263.5|ENSG00000224389.8|OTTHUMG00000031187.5|OTTHUMT00000268779.3|C4B-211|C4B|628|retained_intron|
ENST00000461007.6|ENSG00000182484.15|OTTHUMG00000022677.5|OTTHUMT00000058840.1|WASH6P-204|WASH6P|4244|processed_transcript|	ENST00000461007.6_PAR_Y|ENSG00000182484.15_PAR_Y|OTTHUMG00000022677.5|OTTHUMT00000058840.1|WASH6P-204|WASH6P|4244|processed_transcript|
ENST00000250776.5|ENSG00000129816.5|OTTHUMG00000040984.1|OTTHUMT00000098355.1|TTTY1B-201|TTTY1B|910|lincRNA|	ENST00000250805.5|ENSG00000129845.5|OTTHUMG00000046226.1|OTTHUMT00000106563.1|TTTY1-201|TTTY1|910|lincRNA|
ENST00000616420.1|ENSG00000275950.1|-|-|MIR6724-1-201|MIR6724-1|92|miRNA|	ENST00000616483.1|ENSG00000274060.1|-|-|MIR6724-2-201|MIR6724-2|92|miRNA|
ENST00000616420.1|ENSG00000275950.1|-|-|MIR6724-1-201|MIR6724-1|92|miRNA|	ENST00000622482.1|ENSG00000277379.1|-|-|MIR6724-3-201|MIR6724-3|92|miRNA|
ENST00000616420.1|ENSG00000275950.1|-|-|MIR6724-1-201|MIR6724-1|92|miRNA|	ENST00000617390.1|ENSG00000275692.1|-|-|MIR6724-4-201|MIR6724-4|92|miRNA|
ENST00000253848.3|ENSG00000131548.7|OTTHUMG00000043580.1|OTTHUMT00000101920.1|TTTY6B-201|TTTY6B|491|antisense_RNA|	ENST00000253838.3|ENSG00000131538.7|OTTHUMG00000046220.1|OTTHUMT00000106557.1|TTTY6-201|TTTY6|491|lincRNA|
ENST00000444357.5|ENSG00000228294.6|OTTHUMG00000150377.3|OTTHUMT00000409113.2|BMS1P17-203|BMS1P17|552|processed_transcript|	ENST00000609679.1|ENSG00000232775.6|OTTHUMG00000140198.3|OTTHUMT00000472242.1|BMS1P22-203|BMS1P22|552|processed_transcript|
ENST00000338876.8|ENSG00000172468.13|OTTHUMG00000041980.2|OTTHUMT00000100038.2|HSFY1-203|HSFY1|1476|nonsense_mediated_decay|	ENST00000491902.1|ENSG00000169953.11|OTTHUMG00000041947.2|OTTHUMT00000100002.1|HSFY2-204|HSFY2|1476|processed_transcript|
ENST00000477940.6|ENSG00000198223.16|OTTHUMG00000012533.8|OTTHUMT00000035804.1|CSF2RA-211|CSF2RA|391|processed_transcript|	ENST00000477940.6_PAR_Y|ENSG00000198223.16_PAR_Y|OTTHUMG00000012533.8|OTTHUMT00000035804.1|CSF2RA-211|CSF2RA|391|processed_transcript|
ENST00000616419.4|ENSG00000179304.16|OTTHUMG00000188219.4|OTTHUMT00000056698.4|FAM156B-207|FAM156B|2032|protein_coding|	ENST00000617970.4|ENSG00000268350.7|OTTHUMG00000188220.5|OTTHUMT00000056705.4|FAM156A-212|FAM156A|2032|protein_coding|
ENST00000445785.6|ENSG00000230542.6|OTTHUMG00000021072.1|OTTHUMT00000055623.1|LINC00102-201|LINC00102|1340|lincRNA|	ENST00000445785.6_PAR_Y|ENSG00000230542.6_PAR_Y|OTTHUMG00000021072.1|OTTHUMT00000055623.1|LINC00102-201|LINC00102|1340|lincRNA|
ENST00000437244.6|ENSG00000223571.6|OTTHUMG00000067406.1|OTTHUMT00000144311.1|DHRSX-IT1-201|DHRSX-IT1|651|sense_intronic|	ENST00000437244.6_PAR_Y|ENSG00000223571.6_PAR_Y|OTTHUMG00000067406.1|OTTHUMT00000144311.1|DHRSX-IT1-201|DHRSX-IT1|651|sense_intronic|
ENST00000420865.6|ENSG00000237531.6|OTTHUMG00000021054.1|OTTHUMT00000055588.1|AL672277.1-201|AL672277.1|588|lincRNA|	ENST00000420865.6_PAR_Y|ENSG00000237531.6_PAR_Y|OTTHUMG00000021054.1|OTTHUMT00000055588.1|AL672277.1-201|AL672277.1|588|lincRNA|
ENST00000467749.1|ENSG00000244731.7|OTTHUMG00000031186.5|OTTHUMT00000268784.2|C4A-248|C4A|508|retained_intron|	ENST00000490071.1|ENSG00000224389.8|OTTHUMG00000031187.5|OTTHUMT00000268775.2|C4B-214|C4B|508|retained_intron|
ENST00000620922.1|ENSG00000277774.1|-|-|RN7SL763P-201|RN7SL763P|284|misc_RNA|	ENST00000617232.1|ENSG00000275230.1|-|-|RN7SL544P-201|RN7SL544P|284|misc_RNA|
ENST00000623161.3|ENSG00000280191.3|OTTHUMG00000189391.1|OTTHUMT00000479544.1|LINC01669-201|LINC01669|413|lincRNA|	ENST00000451543.5|ENSG00000185186.8|OTTHUMG00000086867.1|OTTHUMT00000195628.1|LINC00313-207|LINC00313|413|lincRNA|
ENST00000619346.4|ENSG00000179304.16|OTTHUMG00000188219.4|OTTHUMT00000056704.4|FAM156B-208|FAM156B|992|protein_coding|	ENST00000618601.4|ENSG00000268350.7|OTTHUMG00000188220.5|OTTHUMT00000056716.4|FAM156A-213|FAM156A|992|protein_coding|
ENST00000558110.1|ENSG00000259694.1|OTTHUMG00000172495.1|OTTHUMT00000418799.1|AC136698.1-201|AC136698.1|546|lincRNA|	ENST00000559065.1|ENSG00000259551.1|OTTHUMG00000172442.1|OTTHUMT00000418577.1|AC048382.4-201|AC048382.4|546|lincRNA|
ENST00000334060.8|ENSG00000185960.13|OTTHUMG00000021053.4|-|SHOX-201|SHOX|1951|protein_coding|	ENST00000334060.8_PAR_Y|ENSG00000185960.13_PAR_Y|OTTHUMG00000021053.4|-|SHOX-201|SHOX|1951|protein_coding|
ENST00000461691.6|ENSG00000214717.11|OTTHUMG00000021069.8|OTTHUMT00000354627.3|ZBED1-204|ZBED1|947|protein_coding|	ENST00000461691.6_PAR_Y|ENSG00000214717.11_PAR_Y|OTTHUMG00000021069.8|OTTHUMT00000354627.3|ZBED1-204|ZBED1|947|protein_coding|
ENST00000477424.2|ENSG00000244731.7|OTTHUMG00000031186.5|OTTHUMT00000356899.1|C4A-253|C4A|303|retained_intron|	ENST00000473957.2|ENSG00000224389.8|OTTHUMG00000031187.5|OTTHUMT00000356894.1|C4B-207|C4B|303|retained_intron|
ENST00000364695.1|ENSG00000201565.1|-|-|Y_RNA.271-201|Y_RNA|102|misc_RNA|	ENST00000362637.2|ENSG00000238560.1|-|-|Y_RNA.636-201|Y_RNA|102|misc_RNA|
ENST00000364695.1|ENSG00000201565.1|-|-|Y_RNA.271-201|Y_RNA|102|misc_RNA|	ENST00000363682.1|ENSG00000200552.1|-|-|Y_RNA.161-201|Y_RNA|102|misc_RNA|
ENST00000423438.1|ENSG00000238067.1|OTTHUMG00000041984.1|OTTHUMT00000100043.1|XKRYP1-201|XKRYP1|492|unprocessed_pseudogene|	ENST00000432915.1|ENSG00000230904.1|OTTHUMG00000041961.1|OTTHUMT00000100017.1|XKRYP2-201|XKRYP2|492|unprocessed_pseudogene|
ENST00000541743.5|ENSG00000229183.8|OTTHUMG00000168073.2|OTTHUMT00000397964.1|PGA4-204|PGA4|576|retained_intron|	ENST00000536269.1|ENSG00000256713.7|OTTHUMG00000168075.3|OTTHUMT00000397974.1|PGA5-204|PGA5|576|retained_intron|
ENST00000384179.1|ENSG00000206906.1|-|-|RNU6-458P-201|RNU6-458P|107|snRNA|	ENST00000613107.1|ENSG00000276138.1|-|-|U6.58-201|U6|107|snRNA|
ENST00000535490.2|ENSG00000215115.6|OTTHUMG00000022702.2|OTTHUMT00000475136.1|CXorf49-202|CXorf49|1715|protein_coding|	ENST00000542739.2|ENSG00000215113.6|OTTHUMG00000021804.2|OTTHUMT00000475137.1|CXorf49B-202|CXorf49B|1715|protein_coding|
ENST00000623720.1|ENSG00000279751.1|OTTHUMG00000189402.1|OTTHUMT00000479583.1|FP475955.2-201|FP475955.2|458|lincRNA|	ENST00000444356.1|ENSG00000224922.1|OTTHUMG00000074200.1|OTTHUMT00000157663.1|AL050303.1-201|AL050303.1|458|lincRNA|
ENST00000612907.1|ENSG00000271449.7|OTTHUMG00000022490.6|OTTHUMT00000058435.3|CT45A2-202|CT45A2|1008|protein_coding|	ENST00000611660.4|ENSG00000278085.4|OTTHUMG00000188605.1|OTTHUMT00000477721.1|CT45A8-202|CT45A8|1008|protein_coding|
ENST00000401322.3|ENSG00000216141.3|-|-|MIR941-2-201|MIR941-2|72|miRNA|	ENST00000637366.1|ENSG00000283513.1|-|-|MIR941-3-201|MIR941-3|72|miRNA|
ENST00000401322.3|ENSG00000216141.3|-|-|MIR941-2-201|MIR941-2|72|miRNA|	ENST00000401376.3|ENSG00000216195.3|-|-|MIR941-4-201|MIR941-4|72|miRNA|
ENST00000401322.3|ENSG00000216141.3|-|-|MIR941-2-201|MIR941-2|72|miRNA|	ENST00000621667.1|ENSG00000275842.1|-|-|MIR941-5-201|MIR941-5|72|miRNA|
ENST00000390575.1|ENSG00000211915.1|OTTHUMG00000152433.2|OTTHUMT00000326211.2|IGHD5-18-201|IGHD5-18|20|IG_D_gene|	ENST00000390588.1|ENSG00000211928.1|OTTHUMG00000152360.2|OTTHUMT00000325966.2|IGHD5-5-201|IGHD5-5|20|IG_D_gene|
ENST00000568317.1|ENSG00000261523.1|OTTHUMG00000173200.1|OTTHUMT00000422411.1|AC009167.1-201|AC009167.1|579|antisense_RNA|	ENST00000568759.1|ENSG00000261695.1|OTTHUMG00000173201.1|OTTHUMT00000422412.1|AC136443.4-201|AC136443.4|579|antisense_RNA|
ENST00000381223.9|ENSG00000214717.11|OTTHUMG00000021069.8|-|ZBED1-203|ZBED1|4510|protein_coding|	ENST00000381223.9_PAR_Y|ENSG00000214717.11_PAR_Y|OTTHUMG00000021069.8|-|ZBED1-203|ZBED1|4510|protein_coding|
ENST00000496011.6|ENSG00000182484.15|OTTHUMG00000022677.5|OTTHUMT00000058831.1|WASH6P-214|WASH6P|828|processed_transcript|	ENST00000496011.6_PAR_Y|ENSG00000182484.15_PAR_Y|OTTHUMG00000022677.5|OTTHUMT00000058831.1|WASH6P-214|WASH6P|828|processed_transcript|
ENST00000619030.1|ENSG00000273614.1|-|-|SNORA11.6-201|SNORA11|128|snoRNA|	ENST00000408471.1|ENSG00000221398.1|-|-|SNORA11.3-201|SNORA11|128|snoRNA|
ENST00000490663.1|ENSG00000244731.7|OTTHUMG00000031186.5|OTTHUMT00000268792.2|C4A-256|C4A|524|retained_intron|	ENST00000496560.1|ENSG00000224389.8|OTTHUMG00000031187.5|OTTHUMT00000268783.2|C4B-216|C4B|524|retained_intron|
ENST00000420398.2|ENSG00000237671.3|OTTHUMG00000024144.3|OTTHUMT00000060828.3|GAGE12C-201|GAGE12C|527|protein_coding|	ENST00000405679.3|ENSG00000227488.2|OTTHUMG00000024145.3|OTTHUMT00000060829.3|GAGE12D-201|GAGE12D|527|protein_coding|
ENST00000610955.1|ENSG00000196275.13|OTTHUMG00000181527.3|OTTHUMT00000463749.1|GTF2IRD2-204|GTF2IRD2|646|retained_intron|	ENST00000394939.3|ENSG00000174428.16|OTTHUMG00000181534.2|OTTHUMT00000456507.2|GTF2IRD2B-201|GTF2IRD2B|646|retained_intron|
ENST00000526520.5|ENSG00000224712.12|OTTHUMG00000166262.6|OTTHUMT00000388789.3|NPIPA3-201|NPIPA3|954|protein_coding|	ENST00000530328.5|ENSG00000254852.8|OTTHUMG00000166264.4|OTTHUMT00000388793.3|NPIPA2-202|NPIPA2|954|protein_coding|
ENST00000486791.6|ENSG00000198223.16|OTTHUMG00000012533.8|OTTHUMT00000035015.3|CSF2RA-214|CSF2RA|1671|nonsense_mediated_decay|	ENST00000486791.6_PAR_Y|ENSG00000198223.16_PAR_Y|OTTHUMG00000012533.8|OTTHUMT00000035015.3|CSF2RA-214|CSF2RA|1671|nonsense_mediated_decay|
ENST00000421353.1|ENSG00000237563.1|OTTHUMG00000040983.1|OTTHUMT00000098354.1|TTTY21B-201|TTTY21B|307|lincRNA|	ENST00000430228.1|ENSG00000228890.1|OTTHUMG00000046232.1|OTTHUMT00000106566.1|TTTY21-201|TTTY21|307|lincRNA|
ENST00000381575.6|ENSG00000185960.13|OTTHUMG00000021053.4|OTTHUMT00000055586.2|SHOX-202|SHOX|1351|protein_coding|	ENST00000381575.6_PAR_Y|ENSG00000185960.13_PAR_Y|OTTHUMG00000021053.4|OTTHUMT00000055586.2|SHOX-202|SHOX|1351|protein_coding|
ENST00000430536.7|ENSG00000169084.13|OTTHUMG00000021068.4|OTTHUMT00000354626.1|DHRSX-203|DHRSX|490|processed_transcript|	ENST00000430536.7_PAR_Y|ENSG00000169084.13_PAR_Y|OTTHUMG00000021068.4|OTTHUMT00000354626.1|DHRSX-203|DHRSX|490|processed_transcript|
ENST00000469975.5|ENSG00000244731.7|OTTHUMG00000031186.5|OTTHUMT00000076365.3|C4A-250|C4A|830|retained_intron|	ENST00000468237.5|ENSG00000224389.8|OTTHUMG00000031187.5|OTTHUMT00000076369.3|C4B-205|C4B|830|retained_intron|
ENST00000516915.1|ENSG00000252724.1|-|-|SNORA70.21-201|SNORA70|95|snoRNA|	ENST00000516324.1|ENSG00000252133.1|-|-|SNORA70.15-201|SNORA70|95|snoRNA|
ENST00000516915.1|ENSG00000252724.1|-|-|SNORA70.21-201|SNORA70|95|snoRNA|	ENST00000612617.1|ENSG00000278010.1|-|-|SNORA70.26-201|SNORA70|95|snoRNA|
ENST00000439968.1|ENSG00000230377.1|OTTHUMG00000041978.1|OTTHUMT00000100034.1|ELOCP7-201|ELOCP7|331|processed_pseudogene|	ENST00000428070.1|ENSG00000228193.1|OTTHUMG00000041956.1|OTTHUMT00000100012.1|ELOCP14-201|ELOCP14|331|processed_pseudogene|
ENST00000466590.6|ENSG00000070748.18|OTTHUMG00000018198.3|OTTHUMT00000047998.2|CHAT-207|CHAT|2528|nonsense_mediated_decay|	ENST00000395562.2|ENSG00000070748.18|OTTHUMG00000018198.3|-|CHAT-205|CHAT|2528|protein_coding|
ENST00000473101.1|ENSG00000183054.11|OTTHUMG00000153196.11|OTTHUMT00000338268.1|RGPD6-208|RGPD6|544|retained_intron|	ENST00000482903.1|ENSG00000169629.11|OTTHUMG00000153289.3|OTTHUMT00000330564.1|RGPD8-205|RGPD8|544|retained_intron|
ENST00000612457.1|ENSG00000277458.1|OTTHUMG00000187878.1|OTTHUMT00000475654.1|AC007216.5-201|AC007216.5|109|unprocessed_pseudogene|	ENST00000619102.1|ENSG00000273804.1|OTTHUMG00000187879.1|OTTHUMT00000475655.1|AC138932.4-201|AC138932.4|109|unprocessed_pseudogene|
ENST00000612457.1|ENSG00000277458.1|OTTHUMG00000187878.1|OTTHUMT00000475654.1|AC007216.5-201|AC007216.5|109|unprocessed_pseudogene|	ENST00000620593.1|ENSG00000277920.1|OTTHUMG00000187884.1|OTTHUMT00000475660.1|AC138969.4-201|AC138969.4|109|unprocessed_pseudogene|
ENST00000604330.1|ENSG00000271154.1|OTTHUMG00000184968.1|OTTHUMT00000469385.1|AL670379.10-201|AL670379.10|253|processed_pseudogene|	ENST00000605428.1|ENSG00000271041.1|OTTHUMG00000184969.1|OTTHUMT00000469386.1|AL670379.9-201|AL670379.9|253|processed_pseudogene|
ENST00000621762.1|ENSG00000278044.1|OTTHUMG00000188351.1|OTTHUMT00000476955.1|AC023490.3-201|AC023490.3|358|lincRNA|	ENST00000639507.1|ENSG00000283972.1|OTTHUMG00000192198.1|OTTHUMT00000492480.1|AP000550.4-201|AP000550.4|358|processed_transcript|
ENST00000507086.5|ENSG00000196104.10|OTTHUMG00000161190.3|OTTHUMT00000364093.1|SPOCK3-211|SPOCK3|1032|nonsense_mediated_decay|	ENST00000502741.5|ENSG00000196104.10|OTTHUMG00000161190.3|OTTHUMT00000364094.1|SPOCK3-205|SPOCK3|1032|nonsense_mediated_decay|
ENST00000391707.7|ENSG00000226179.6|OTTHUMG00000021049.1|OTTHUMT00000055574.1|LINC00685-201|LINC00685|428|antisense_RNA|	ENST00000391707.7_PAR_Y|ENSG00000226179.6_PAR_Y|OTTHUMG00000021049.1|OTTHUMT00000055574.1|LINC00685-201|LINC00685|428|antisense_RNA|
ENST00000335504.9|ENSG00000187243.16|OTTHUMG00000021546.5|OTTHUMT00000056608.2|MAGED4B-201|MAGED4B|2578|protein_coding|	ENST00000471932.5|ENSG00000154545.16|OTTHUMG00000042235.2|OTTHUMT00000100443.1|MAGED4-204|MAGED4|2578|processed_transcript|
ENST00000395400.4|ENSG00000260280.5|OTTHUMG00000176758.2|OTTHUMT00000475166.1|SLX1B-SULT1A4-202|SLX1B-SULT1A4|2380|retained_intron|	ENST00000566712.2|ENSG00000213599.10|OTTHUMG00000048084.2|OTTHUMT00000434092.1|SLX1A-SULT1A3-203|SLX1A-SULT1A3|2380|retained_intron|
ENST00000381333.9|ENSG00000169093.15|OTTHUMG00000021057.1|OTTHUMT00000055591.1|ASMTL-202|ASMTL|2035|protein_coding|	ENST00000381333.9_PAR_Y|ENSG00000169093.15_PAR_Y|OTTHUMG00000021057.1|OTTHUMT00000055591.1|ASMTL-202|ASMTL|2035|protein_coding|
ENST00000430448.3|ENSG00000224089.3|OTTHUMG00000022309.2|OTTHUMT00000058122.2|CT47A10-201|CT47A10|1298|protein_coding|	ENST00000417256.3|ENSG00000226600.3|OTTHUMG00000022319.2|OTTHUMT00000058132.2|CT47A9-201|CT47A9|1298|protein_coding|
ENST00000430448.3|ENSG00000224089.3|OTTHUMG00000022309.2|OTTHUMT00000058122.2|CT47A10-201|CT47A10|1298|protein_coding|	ENST00000457977.3|ENSG00000230347.5|OTTHUMG00000022318.2|OTTHUMT00000058131.2|CT47A8-201|CT47A8|1298|protein_coding|
ENST00000430448.3|ENSG00000224089.3|OTTHUMG00000022309.2|OTTHUMT00000058122.2|CT47A10-201|CT47A10|1298|protein_coding|	ENST00000439466.3|ENSG00000237957.6|OTTHUMG00000022315.2|OTTHUMT00000058128.2|CT47A5-201|CT47A5|1298|protein_coding|
ENST00000430448.3|ENSG00000224089.3|OTTHUMG00000022309.2|OTTHUMT00000058122.2|CT47A10-201|CT47A10|1298|protein_coding|	ENST00000415858.3|ENSG00000230594.3|OTTHUMG00000022314.2|OTTHUMT00000058127.2|CT47A4-201|CT47A4|1298|protein_coding|
ENST00000430448.3|ENSG00000224089.3|OTTHUMG00000022309.2|OTTHUMT00000058122.2|CT47A10-201|CT47A10|1298|protein_coding|	ENST00000441330.3|ENSG00000236126.3|OTTHUMG00000022313.2|OTTHUMT00000058126.2|CT47A3-201|CT47A3|1298|protein_coding|
ENST00000430448.3|ENSG00000224089.3|OTTHUMG00000022309.2|OTTHUMT00000058122.2|CT47A10-201|CT47A10|1298|protein_coding|	ENST00000458218.3|ENSG00000242362.2|OTTHUMG00000022312.2|OTTHUMT00000058125.2|CT47A2-201|CT47A2|1298|protein_coding|
ENST00000400578.2|ENSG00000224657.9|OTTHUMG00000043855.2|OTTHUMT00000471838.1|RBMY2BP-201|RBMY2BP|392|processed_transcript|	ENST00000458444.1|ENSG00000215540.10|OTTHUMG00000044057.2|OTTHUMT00000471837.1|RBMY2CP-202|RBMY2CP|392|processed_transcript|
ENST00000400578.2|ENSG00000224657.9|OTTHUMG00000043855.2|OTTHUMT00000471838.1|RBMY2BP-201|RBMY2BP|392|processed_transcript|	ENST00000400476.2|ENSG00000215507.10|OTTHUMG00000045283.2|OTTHUMT00000471835.1|RBMY2DP-201|RBMY2DP|392|processed_transcript|
ENST00000442578.5|ENSG00000179406.7|OTTHUMG00000156595.2|OTTHUMT00000344730.1|LINC00174-207|LINC00174|1016|processed_transcript|	ENST00000639086.1|ENSG00000179406.7|OTTHUMG00000156595.2|OTTHUMT00000492420.1|LINC00174-211|LINC00174|1016|processed_transcript|
ENST00000634557.1|ENSG00000283110.1|OTTHUMG00000177785.2|OTTHUMT00000438941.2|AC141257.4-201|AC141257.4|245|processed_pseudogene|	ENST00000634818.1|ENSG00000282927.1|OTTHUMG00000191537.1|OTTHUMT00000488308.1|AC136944.6-201|AC136944.6|245|processed_pseudogene|
ENST00000617746.4|ENSG00000275496.4|OTTHUMG00000189367.2|OTTHUMT00000479470.1|CU633906.1-202|CU633906.1|859|lincRNA|	ENST00000621909.4|ENSG00000277067.4|OTTHUMG00000189370.1|OTTHUMT00000479479.1|CU634019.1-203|CU634019.1|859|lincRNA|
